L1.fem,L2.fem,L3.fem,R1.fem,R2.fem,R3.fem,L1.cox.Y,L2.cox.Y,L3.cox.Y,R1.cox.Y,R2.cox.Y,R3.cox.Y
51.32239218,15.68251341,45.04263854,44.00968032,37.50434871,-6.882159567,-48.70063971,-34.40231182,-20.25233484,-38.34565273,-22.17084245,8.73521037
50.48812241,8.506364529,45.09056968,41.3586848,37.3629297,-6.882159567,-47.99841048,-28.67895935,-20.04719741,-35.63455045,-22.0567848,8.366442833
49.81424268,-1.202608342,45.20926768,38.48109937,37.1478711,-6.882159567,-47.46246018,-20.75181731,-19.93524749,-32.80915548,-21.83666754,8.012382643
49.41058445,-9.708552517,45.31865333,35.74089563,36.98803653,-6.882159567,-47.12408463,-13.76138589,-19.82488417,-30.30205999,-21.6459001,7.651191789
49.34554935,-9.708552517,45.34804209,33.55952363,36.97039262,-6.882159567,-46.99021899,-13.87790639,-19.62876259,-28.55131396,-21.58432352,7.273582869
49.64285179,-9.708552517,45.27339957,32.27532524,37.0877116,-6.882159567,-47.06160893,-13.85261518,-19.31070136,-27.85784024,-21.65560341,6.896310874
50.27261807,2.873480879,45.12896839,32.000209,37.23518081,-6.882159567,-47.32883215,-24.41951229,-18.9029372,-28.26271326,-21.75914168,6.566009487
51.13843563,12.08705643,44.99014545,32.55824392,37.26579248,-6.882159567,-47.74860603,-32.04598262,-18.48708024,-29.51344832,-21.74612549,6.350422561
52.0789008,19.46770491,44.93994064,33.56148922,37.07475653,-6.882159567,-48.22579474,-38.0597177,-18.1533323,-31.15986252,-21.5080503,6.320365851
52.90319271,25.36120174,45.03704586,34.57392635,36.66465751,-6.882159567,-48.62894931,-42.75686241,-17.96195474,-32.72844486,-21.04537525,6.529864852
53.45580825,29.69853407,45.29772206,35.26053021,36.15577939,-6.882159567,-48.8414013,-46.06697214,-17.92402362,-33.87605747,-20.47813625,7.001715184
53.67449077,32.45307653,45.69447314,35.45683311,35.73423855,-6.882159567,-48.81566497,-47.95914798,-18.00483057,-34.4572441,-19.99245032,7.722469047
53.60444876,33.75567785,46.16894549,35.15636846,35.56127696,-6.882159567,-48.59318232,-48.55479994,-18.1436166,-34.50037195,-19.74943562,8.646978101
53.36615441,33.91722082,46.65361543,34.45127322,35.69161001,-6.882159567,-48.28128649,-48.14880574,-18.27932574,-34.13198785,-19.80528712,9.709691902
53.10273829,33.39279942,47.09373107,33.46663212,36.04858038,-6.882159567,-48.00662146,-47.1670689,-18.37117651,-33.49805862,-20.08810233,10.83855377
52.93235408,32.70359855,47.45977006,32.31748619,36.46813115,-6.882159567,-47.86653121,-46.08202174,-18.40519784,-32.7161308,-20.44194413,11.96765143
52.91758956,32.33011442,47.74517574,31.10261545,36.7796759,-6.882159567,-47.89285159,-45.30783559,-18.38484073,-31.87209608,-20.70706309,13.04635835
53.05446419,32.60029311,47.95335585,29.92794553,36.87800826,-6.882159567,-48.03805002,-45.10196879,-18.31336261,-31.05073586,-20.79099112,14.04459109
53.27915827,33.61830571,48.08530688,28.92792905,36.75640763,-6.882159567,-48.18877924,-45.51317473,-18.18174849,-30.36454096,-20.69934871,14.95489674
53.49084494,35.27696035,48.13813024,28.24875446,36.49357301,-6.882159567,-48.20586024,-46.40918001,-17.97259432,-29.94226077,-20.51809228,15.79182368
53.59006943,37.34365451,48.11485679,27.99098672,36.20563108,-6.882159567,-47.98210532,-47.56846098,-17.67802817,-29.87396339,-20.36033934,16.58794574
53.52503248,39.56074977,48.03527993,28.1565772,35.98923525,-6.882159567,-47.49717201,-48.77722305,-17.3173935,-30.15757748,-20.30737148,17.38551844
53.32494004,41.71178935,47.9361176,28.647674,35.88556054,-6.882159567,-46.8399863,-49.88454353,-16.93963465,-30.69520694,-20.37555446,18.22441701
53.09934108,43.64594363,47.8584769,29.31463523,35.87976764,-6.882159567,-46.18238042,-50.81062167,-16.60767893,-31.33852065,-20.52242835,19.13006542
53.00300674,45.2763935,47.83109982,30.01453397,35.92682839,-6.882159567,-45.71902815,-51.52877727,-16.37518211,-31.94589205,-20.67987806,20.10653042
53.18539789,46.56803114,47.85918145,30.65168062,35.98335184,-6.882159567,-45.60608984,-52.04132315,-16.26794427,-32.42269792,-20.79181091,21.13765144
53.74213512,47.52284887,47.92260441,31.19327303,36.02942319,-6.882159567,-45.91799215,-52.35936829,-16.27578258,-32.7376709,-20.8396311,22.19468869
54.676502,48.16845653,47.98224928,31.66215517,36.07244287,-6.882159567,-46.62367818,-52.49159841,-16.35520064,-32.91756181,-20.84719943,23.246355
55.8823519,48.55410168,47.99115349,32.11264547,36.13205838,-6.882159567,-47.58583411,-52.44626724,-16.44116213,-33.02554932,-20.86346654,24.26783381
57.16588009,48.75381441,47.90683907,32.60037613,36.21425248,-6.882159567,-48.59538812,-52.24597297,-16.46465652,-33.13240383,-20.929916,25.24750168
58.30881252,48.86880355,47.70171119,33.15772045,36.29042954,-6.882159567,-49.44094164,-51.94517956,-16.37123117,-33.28995015,-21.04941224,26.19092556
59.14423482,49.01752017,47.36998845,33.78060013,36.29700149,-6.882159567,-49.98267324,-51.63375451,-16.13566331,-33.512603,-21.17524086,27.12098295
59.60090124,49.30705327,46.93047896,34.42755619,36.16116163,-6.882159567,-50.18691438,-51.41452428,-15.7689508,-33.77070283,-21.23059452,28.07261701
59.6923675,49.79283985,46.42395087,35.03248448,35.84422855,-6.882159567,-50.10167392,-51.35943388,-15.31500363,-34.000927,-21.1530517,29.08237924
59.46747823,50.44696404,45.90384086,35.53135374,35.38175644,-6.882159567,-49.79562093,-51.46699208,-14.83678776,-34.13581936,-20.94293177,30.17582214
58.96430376,51.15718813,45.4215608,35.89498001,34.89536132,2.173539492,-49.30626891,-51.64882433,-14.39590654,-34.14270472,-20.68694524,23.38809256
58.20220314,51.76515831,45.01157308,36.15174668,34.55854186,7.534887948,-48.63178198,-51.75993537,-14.03370591,-34.05198452,-20.53505943,19.91500475
57.21563745,52.13164857,44.68309543,36.38493718,34.51944596,11.57862366,-47.76887844,-51.66410932,-13.76235277,-33.95600408,-20.63037122,17.63410184
56.10167643,52.20151708,44.42236257,36.69961068,34.81469809,15.12973648,-46.76884532,-51.30545624,-13.56932486,-33.97216114,-21.02391974,15.78374072
55.03998236,52.0377561,44.20380324,37.17026711,35.32855266,18.40511914,-45.76987968,-50.74920442,-13.43150142,-34.18312314,-21.62735021,14.14790543
54.25622747,51.80440565,44.00444645,37.79630506,35.82974976,21.43573583,-44.97343912,-50.16579352,-13.33079507,-34.58526292,-22.23790052,12.69134671
53.93341722,51.70035778,43.81471094,38.49404506,36.06554089,24.18983514,-44.56406154,-49.76015429,-13.26353987,-35.07902005,-22.62174064,11.44733858
54.11705701,51.87225923,43.6398885,39.13386436,35.86072565,26.63844241,-44.61449575,-49.67897714,-13.23897552,-35.51238896,-22.60938818,10.44866253
54.67906123,52.34982523,43.49080464,39.60248244,35.17966434,28.78442572,-45.04022034,-49.94363036,-13.26740098,-35.75494619,-22.16100277,9.689991338
55.37155726,53.03607025,43.36865652,39.85597886,34.13581861,30.66120229,-45.63813266,-50.44243562,-13.34464837,-35.76074335,-21.38134557,9.123103612
55.93788609,53.75212857,43.25348637,39.93568721,32.9526546,32.31396103,-46.1832569,-50.98096827,-13.4426169,-35.58567014,-20.48436697,8.676367479
56.21652513,54.30803026,43.10401373,39.9396403,31.88837891,33.779193,-46.52466855,-51.35984619,-13.512585,-35.35139409,-19.71985331,8.282539497
56.19222042,54.56641605,42.86927666,39.96661008,31.14435056,35.07375912,-46.63637257,-51.44405848,-13.50013234,-35.17823891,-19.28388802,7.900058265
55.98294441,54.4787349,42.50543105,40.06603631,30.79061073,36.19769199,-46.60932828,-51.19993201,-13.36357051,-35.12690503,-19.24652501,7.518982987
55.7756238,54.08839973,41.99010803,40.22304058,30.74758117,37.14867465,-46.59384515,-50.69273153,-13.08766704,-35.18170671,-19.53293753,7.150189358
55.73827444,53.50725875,41.33138871,40.38236445,30.8364776,37.94043792,-46.71793683,-50.05379762,-12.69015508,-35.27812029,-19.96929056,6.80464367
55.94583408,52.87888939,40.57233843,40.48769014,30.8666943,38.6138451,-47.0189601,-49.43602907,-12.22304408,-35.34716186,-20.36479541,6.475563331
56.35478603,52.34183989,39.7915303,40.50638024,30.71132591,39.23224187,-47.42361625,-48.97502479,-11.77026878,-35.34300428,-20.58533128,6.13485112
56.83711917,51.99951606,39.09718655,40.42676431,30.34179727,39.86209604,-47.78575872,-48.76274762,-11.44013767,-35.24022508,-20.59029874,5.745430087
57.24851343,51.89868118,38.61025345,40.23918141,29.81986609,40.54940025,-47.9559667,-48.83211009,-11.34842459,-35.01409001,-20.42871225,5.280165767
57.49045137,52.02028678,38.43252699,39.92436579,29.25884142,41.30398881,-47.8427484,-49.15179938,-11.58836613,-34.63013718,-20.20443722,4.735238239
57.54319073,52.28866706,38.60468747,39.4650542,28.7682448,42.09740691,-47.44296906,-49.63546983,-12.19186167,-34.05935596,-20.0243009,4.132443833
57.4724085,52.59968457,39.0744366,38.87619525,28.39865418,42.87205989,-46.84477832,-50.16780343,-13.10067722,-33.31204504,-19.94522391,3.513235783
57.41907247,52.85781946,39.69975615,38.23252905,28.10842303,43.55604041,-46.21300763,-50.64108786,-14.17131552,-32.46643152,-19.94034477,2.929889696
57.57014108,53.00684513,40.29246987,37.67055262,27.77024654,44.0790682,-45.75563833,-50.98856344,-15.21855574,-31.66869188,-19.90098831,2.436289135
58.10230588,53.04309212,40.67922177,37.35383757,27.21633985,44.38651048,-45.66525977,-51.20162401,-16.07538839,-31.09546883,-19.67503515,2.078093517
59.10914261,53.00918526,40.74894898,37.41046605,26.30038266,44.44881442,-46.0470997,-51.32560721,-16.63855904,-30.88971921,-19.12357178,1.882600906
60.54570473,52.97224628,40.46971673,37.87289376,24.95112978,44.2647457,-46.86690096,-51.43667169,-16.88234951,-31.09988155,-18.17293745,1.850057302
62.22145787,52.99269085,39.87525377,38.65886938,23.20473197,43.85941936,-47.94703306,-51.6065654,-16.84143587,-31.65925822,-16.8484884,1.947882226
63.84448872,53.09280481,39.03264935,39.60911237,21.21355397,43.27937472,-49.01118294,-51.86623007,-16.57577929,-32.42125704,-15.28586594,2.109110844
65.10034355,53.23880629,38.00840579,40.55648729,19.22950496,42.58459085,-49.75957656,-52.18393476,-16.13634086,-33.22723774,-13.71662468,2.238604863
65.74869353,53.34786007,36.85011288,41.38411031,17.55492925,41.8342989,-49.95833794,-52.47115443,-15.54949735,-33.96526411,-12.42185573,2.232307419
65.71920042,53.31895846,35.59224463,42.04928711,16.45669078,41.06546689,-49.52718194,-52.61597952,-14.82789768,-34.59485954,-11.6511,2.010465133
65.17150676,53.07325287,34.2789654,42.57648903,16.06404781,40.27133199,-48.59555966,-52.52884139,-13.99897857,-35.13916511,-11.52680174,1.554899186
64.46897665,52.58523088,32.98381416,43.03033248,16.31012351,39.39570573,-47.48247166,-52.17926038,-13.12910427,-35.65641383,-11.98896968,0.930430221
64.03389089,51.89148675,31.80533768,43.47733046,16.96755294,38.35678025,-46.56971825,-51.60705317,-12.32085869,-36.20214598,-12.82608871,0.271517439
64.12577406,51.07495205,30.83266412,43.95171276,17.74930123,37.09808521,-46.10452505,-50.90441313,-11.6770057,-36.79821719,-13.76765185,-0.268679881
64.67953224,50.234834,30.10021971,44.44686828,18.39901953,35.64276429,-46.05404394,-50.18096032,-11.2511187,-37.42731388,-14.5705948,-0.585558555
65.34152508,49.45915159,29.56746026,44.93719609,18.73171238,34.11607359,-46.13657643,-49.53224801,-11.02213485,-38.05391724,-15.06143801,-0.669357623
65.69503672,48.81204654,29.14497181,45.40743192,18.63426929,32.71142313,-46.02203329,-49.02611687,-10.91571431,-38.64835356,-15.13895527,-0.599446967
65.5157096,48.33512518,28.74952169,45.86230782,18.05185582,31.60770343,-45.55634663,-48.70550601,-10.85658869,-39.19147888,-14.75970067,-0.486468155
64.89202873,48.05205478,28.34744414,46.31117485,16.97915696,30.88449239,-44.85873472,-48.59461308,-10.8120856,-39.66110471,-13.92585014,-0.401452866
64.153091,47.96665668,27.95953598,46.74329719,15.46184008,30.49327865,-44.24109857,-48.69677371,-10.79927507,-40.01822506,-12.68368962,-0.344980653
63.66645169,48.05424146,27.63127821,47.11534977,13.60527456,30.3028044,-44.01363883,-48.98368069,-10.85802922,-40.20970683,-11.13177179,-0.275273195
63.63900642,48.25483393,27.39253262,47.36555024,11.58622658,30.17825965,-44.30518048,-49.38623537,-11.01292935,-40.19240829,-9.433574784,-0.162339437
64.03274467,48.47822021,27.23234054,47.4501004,9.659445402,30.03834007,-45.00149412,-49.79949193,-11.24918767,-39.96674889,-7.824473546,-0.021073194
64.6079244,48.62381684,27.10150624,47.37533789,8.13536784,29.86530479,-45.80694654,-50.10653781,-11.5156118,-39.59297882,-6.590001703,0.09615417
65.02656141,48.60870639,26.93717075,47.19734628,7.288753909,29.67805484,-46.35909404,-50.2140714,-11.74959348,-39.16992455,-5.980860653,0.135568024
64.95687316,48.39206073,26.69092492,46.98881937,7.203014663,29.49283484,-46.33615767,-50.08427586,-11.9059796,-38.78687792,-6.071680088,0.081847521
64.16348501,47.98625622,26.34320409,46.80163824,7.684007521,29.2952656,-45.54291426,-49.74830826,-11.97191881,-38.48379474,-6.682909597,-0.021426204
62.58214051,47.45063386,25.89893001,46.65281763,8.360469295,29.03876838,-43.97444614,-49.29439869,-11.96169275,-38.24716055,-7.46989589,-0.08388226
60.36237759,46.86918138,25.37153992,46.53751505,8.867380903,28.67025474,-41.84112232,-48.83351806,-11.89844906,-38.03986853,-8.089962707,-0.010131163
57.84999833,46.31908346,24.76665541,46.45228135,8.968814057,28.16914588,-39.52944157,-48.45534084,-11.79492305,-37.84090968,-8.320207781,0.247857352
55.49427494,45.84318952,24.07390861,46.40988781,8.603182867,27.57796864,-37.49329659,-48.1939411,-11.64295104,-37.66907968,-8.105206217,0.654136066
53.70144478,45.44003645,23.27078858,46.43821029,7.880300139,27.00443875,-36.10835493,-48.02017414,-11.41640586,-37.57898283,-7.555066994,1.089471734
52.69788319,45.07526163,22.33737603,46.56631713,7.041519804,26.58525552,-35.55359114,-47.86335586,-11.08624874,-37.63398236,-6.903142328,1.396130965
52.47899473,44.70459663,21.27555259,46.80603977,6.379559373,26.42167315,-35.78323702,-47.64760842,-10.64065154,-37.87144154,-6.424880019,1.451334
52.86992458,44.29394961,20.12345713,47.13929796,6.125398213,26.52002211,-36.60139087,-47.32244111,-10.10065256,-38.27892512,-6.33053667,1.232537024
53.64169858,43.8294523,18.95801629,47.51966116,6.352751843,26.77481223,-37.78011971,-46.87645788,-9.52452911,-38.79437907,-6.67947943,0.836704266
54.5971452,43.31961612,17.88290535,47.88895939,6.971034077,27.00450657,-39.1413576,-46.33620686,-8.998939134,-39.32967171,-7.377226254,0.44473415
55.58912037,42.793257,17.00272776,48.20076521,7.802830288,27.01573566,-40.56999068,-45.75676526,-8.617748642,-39.80419831,-8.248876662,0.25599542
56.49722951,42.2926778,16.38789869,48.43897997,8.668448971,26.66419274,-41.98427159,-45.20697641,-8.451650758,-40.17229562,-9.118980569,0.425266506
57.20984745,41.86069244,16.04235478,48.62226842,9.432109896,25.89595926,-43.30895704,-44.74997812,-8.517860006,-40.43354936,-9.856776747,1.019254571
57.63162055,41.52532766,15.89304751,48.79117431,10.0155873,24.76747521,-44.47290164,-44.42358786,-8.76627667,-40.62247891,-10.39102744,1.995447303
57.70097703,41.29013155,15.81265606,48.98296522,10.39278121,23.44525336,-45.42006973,-44.22890042,-9.093910972,-40.78176462,-10.70558211,3.202537236
57.39452221,41.13418837,15.66508921,49.20775047,10.57378801,22.18070008,-46.11436815,-44.13177215,-9.381169068,-40.93238267,-10.8229575,4.405863139
56.71496674,41.01882449,15.34884056,49.44277863,10.58909567,21.24890002,-46.53455046,-44.07425317,-9.529997722,-41.06026697,-10.78596283,5.346055661
55.67861184,40.89669554,14.8191824,49.65215166,10.48358459,20.85002089,-46.67141969,-43.99043487,-9.487235827,-41.13119668,-10.6472891,5.830275043
54.31870982,40.7228851,14.08643337,49.81878353,10.31923284,21.01279146,-46.53901539,-43.8240388,-9.249378775,-41.12322311,-10.46749698,5.820556568
52.70617755,40.46882012,13.19996423,49.96336689,10.17397754,21.57214657,-46.1977171,-43.54618411,-8.855220052,-41.05019941,-10.31158146,5.45591171
50.97258172,40.13583419,12.22951365,50.13554733,10.12524974,22.24747619,-45.77284541,-43.16857793,-8.374084072,-40.95848996,-10.23517573,4.984504756
49.31203361,39.76125567,11.24778119,50.3844816,10.22187871,22.76605582,-45.44777689,-42.74482091,-7.890659208,-40.90141718,-10.26413563,4.653531498
47.94384926,39.41051188,10.31052393,50.72813943,10.46343908,22.96239768,-45.41975249,-42.35514026,-7.481765527,-40.90966678,-10.38309129,4.617466749
47.03932578,39.15439447,9.433707786,51.13683884,10.80394556,22.82319887,-45.82781573,-42.0771987,-7.185433107,-40.9735096,-10.54512926,4.893101775
46.64745399,39.03926521,8.581742052,51.53680692,11.17821178,22.47396375,-46.6874618,-41.95397104,-6.977541784,-41.04394072,-10.69841558,5.367588816
46.66881054,39.06482605,7.689873545,51.83245036,11.53461417,22.1129496,-47.87441605,-41.97403778,-6.780861851,-41.05209504,-10.8141202,5.856298668
46.89797291,39.18310506,6.730213116,51.93936489,11.85676228,21.91458337,-49.17151824,-42.07605029,-6.520154109,-40.93782094,-10.90061187,6.190932078
47.10551292,39.32177374,5.800619007,51.81354728,12.16171596,21.94980801,-50.34924619,-42.17784663,-6.209178981,-40.67152144,-10.99474947,6.294855187
47.11257974,39.42022631,5.179764664,51.46380383,12.47322883,22.17250549,-51.23599886,-42.21673104,-6.019479322,-40.2581556,-11.13146017,6.200529778
46.83098836,39.45755702,5.243818004,50.94585461,12.78664438,22.47470682,-51.75347892,-42.17873069,-6.232186827,-39.72765902,-11.30895089,6.004197627
46.26630807,39.45526659,6.197138756,50.34689247,13.05281427,22.76064775,-51.9160847,-42.09886933,-7.020246257,-39.12564952,-11.47543925,5.799685775
45.49300989,39.45379388,7.892466932,49.76890565,13.19513778,22.98835194,-51.80530591,-42.03229701,-8.295382729,-38.51171985,-11.54937904,5.636733124
44.61495665,39.48008674,9.987035896,49.31176809,13.14813945,23.16584793,-51.53361756,-42.01607611,-9.834530915,-37.95879449,-11.46003836,5.518213769
43.72732765,39.52881317,12.16474182,49.0537127,12.89462681,23.32137401,-51.21152162,-42.04700369,-11.45076963,-37.54255389,-11.18454282,5.42281924
42.8941027,39.56779867,14.20426975,49.03221622,12.48566235,23.47378208,-50.92642789,-42.08718689,-13.02235866,-37.32039823,-10.76573636,5.33164947
42.1445636,39.56027648,15.9578195,49.23500683,12.03766811,23.61848468,-50.73347989,-42.08934558,-14.44708636,-37.31242128,-10.30691767,5.244146679
41.48145793,39.48742804,17.33719674,49.60784354,11.70536017,23.73013863,-50.65354507,-42.02396001,-15.61675793,-37.49622906,-9.944821208,5.179988415
40.89474824,39.35782681,18.33910694,50.07508626,11.63381418,23.77516045,-50.6787232,-41.89328927,-16.44525942,-37.81552699,-9.805903713,5.170747684
40.38087036,39.19976615,19.0783635,50.56282265,11.90612867,23.72646014,-50.78975533,-41.72646336,-16.92122098,-38.19527312,-9.961160373,5.24662927
