LF_sup_y,LM_sup_y,LH_sup_y,RF_sup_y,RM_sup_y,RH_sup_y,LF_CTr_x,LM_CTr_x,LH_CTr_x,RF_CTr_x,RM_CTr_x,RH_CTr_x,LF_ThC_z,LM_ThC_z,LH_ThC_z,RF_ThC_z,RM_ThC_z,RH_ThC_z,LF_FTi_x,LM_FTi_x,LH_FTi_x,RF_FTi_x,RM_FTi_x,RH_FTi_x
4.608550016,3.459223802,-1.036154471,-0.053014508,-29.62689894,8.335866475,-9.06615199,5.905511486,-13.34941667,-1.062784966,41.90653649,-17.84580056,2.292578413,2.789498111,-4.742317791,2.079667522,6.760536114,1.98633505,-1.668576413,0.602354684,-2.987249992,2.061219671,-39.28385238,0.297939717
4.558540564,3.011513687,-1.381420141,-1.443623941,-17.88156381,6.240057923,-9.671405037,4.751921462,-11.23411953,-2.671783938,36.40396251,-13.28346936,3.859839933,2.972301761,-2.7464145,3.408096731,-5.543867539,1.650842187,-1.2762565,0.307870564,-2.861164714,1.308940386,-28.73257652,-0.184733367
4.133877872,2.592020636,-1.323387228,-2.964525702,-10.72250109,4.975140072,-9.376290407,3.671142267,-9.300519797,-4.528101606,32.89354879,-10.40803742,5.121135229,2.93765271,-1.74529867,4.15096476,-13.41719076,1.616108721,-0.941813144,0.105711008,-2.608865619,0.706443992,-22.22565213,-0.478654788
0.675253967,2.551749697,-1.337574964,2.138984128,-0.717126341,-0.918174864,-1.794704408,3.20889636,-5.508189045,2.36603218,2.344689436,0.355804058,6.13468725,4.561272248,0.760583894,-2.125025575,-3.764675642,-2.441355494,-0.969247895,0.512011939,-1.70510207,1.442196292,-0.929116108,-0.996012306
0.197390448,2.101845656,-1.205811948,2.127164428,-0.61015826,-0.465999771,-0.441934169,2.213966838,-5.104642904,2.412185482,1.900917528,0.101488215,5.120866753,4.173507597,0.980805354,-3.540075796,-2.781885848,-1.544108385,-1.184858128,0.543560862,-1.394257581,1.764512054,-0.868122706,-1.000668554
-0.102986221,1.743086216,-1.312399394,3.047984759,-0.046069085,-0.142036075,0.705361574,1.518126052,-5.27427229,3.651910731,0.601917209,-0.025567885,3.761770576,3.860544339,1.429924453,-4.943375773,-1.222200933,-0.887245298,-1.476936548,0.607043257,-1.189021863,2.270230856,-0.853195006,-0.998467983
-0.08821137,1.630849064,-1.489293565,4.144226849,0.725572975,-0.201202704,0.967376149,1.422408041,-5.479985742,5.085893745,-0.954459546,0.109312896,2.961805481,3.67244171,1.852740459,-5.213142003,-0.046069318,-0.945656832,-1.608739826,0.643472109,-1.077022339,2.547918654,-0.861572175,-0.98144521
0.168790074,1.789799294,-1.564611945,4.607487941,1.207988454,-0.603092553,0.250184913,1.892987632,-5.351606038,5.63274385,-1.771212983,0.390238294,3.275560156,3.599609443,2.00997041,-3.906016398,0.001532921,-1.703984544,-1.460618416,0.616086196,-1.019048794,2.350850614,-0.865470666,-0.945758128
0.439414952,2.091337177,-1.46869473,4.116794968,1.087453117,-1.084560472,-0.896080696,2.576073572,-4.861767133,4.875066806,-1.330732201,0.614333013,4.516519331,3.583186531,1.855961042,-1.627308129,-1.061534375,-2.68997087,-1.111219377,0.53774683,-0.958720913,1.76493806,-0.833985307,-0.898031639
0.518880575,2.327182087,-1.268181675,2.99887122,0.440678866,-1.336009077,-1.688834114,3.009762737,-4.277972855,3.300157315,0.060857879,0.636428083,5.851115664,3.551753784,1.57812109,0.324098658,-2.475212733,-3.275238541,-0.780815187,0.45814722,-0.850943152,1.144507115,-0.757800381,-0.853828258
2.491479391,3.695718768,1.103863105,3.879810885,2.679467342,-10.11769728,-5.947812797,6.022189936,-0.407493416,4.32887733,-2.824754813,3.316742443,3.959835374,2.730678958,-2.908494058,-1.913851834,-7.762170264,-0.118388064,-0.930714159,0.938062803,0.01902102,1.19560726,-0.850789585,-44.9981198
1.858211188,3.216345602,0.686343237,3.151397172,1.798213742,-6.793302706,-4.447099794,4.884421381,-1.103787672,3.53999308,-1.582016655,1.912055968,3.509671948,2.660498109,-1.870069085,-2.660838419,-6.454714921,-0.338101689,-1.029206677,0.870386841,0.052910822,1.330661762,-0.735000271,-37.79515175
1.774215142,2.7634803,0.369876782,3.503116896,2.032736919,-4.749941773,-3.784617912,3.90529404,-1.626080829,4.291596326,-2.322831893,1.650765629,1.835030209,2.543083604,-0.990428199,-4.906524357,-4.805030919,-0.09521358,-1.310142104,0.882135385,0.128939757,1.830363091,-0.733990634,-35.89148357
2.029280712,2.402064624,0.038809033,4.295343502,2.791452511,-2.540413603,-3.85818784,3.221213027,-2.02233664,5.642769095,-3.949045545,1.320239057,-0.013526607,2.448121952,-0.121569567,-6.899946222,-3.114180448,-0.564387962,-1.482685954,0.873362354,0.134532989,2.275509419,-0.802138756,-36.42524063
2.468513684,2.166928725,-0.291321327,4.677160514,3.353495618,-0.069065459,-4.640513447,2.826104212,-2.21192092,6.376431529,-5.111912162,0.810599017,-1.008461397,2.464944054,0.745967823,-7.446064869,-1.994992049,-2.072960007,-1.392827175,0.775147136,0.016573842,2.332512927,-0.884504861,-36.04916567
2.90647053,2.031479388,-0.529505765,4.153114226,3.172328389,2.044067807,-5.786311652,2.581430584,-2.124609286,5.801497789,-4.831720428,0.340452168,-0.747725136,2.609933682,1.506437516,-6.492376385,-1.790525555,-4.080449414,-1.098690121,0.595947768,-0.185666748,1.955564749,-0.916599346,-32.76244063
-0.554762274,5.916270404,-13.63826617,13.29846445,-0.421650545,-1.068692983,3.412830655,8.738783622,-31.424369,16.81475757,1.433635207,1.962169153,3.574342525,8.13316013,-0.256130808,-4.591203644,-1.672770787,-2.071946771,-0.268499186,1.32359307,-1.430971091,2.614042863,-0.34480087,-0.736069199
0.211341431,4.973737628,-11.86422403,10.37092773,-1.17693961,-1.371189807,1.105820685,7.000527728,-25.65294118,13.16148644,2.804039797,1.881472788,4.404014368,7.154103822,-0.349997135,-3.90889618,-2.701788559,-2.784155794,-0.346846219,1.071816048,-4.487014749,2.072035521,-0.333587439,-0.594032901
0.503901729,4.224604914,-9.277261184,8.484465372,-1.716737745,-1.361680995,0.305026872,5.646375873,-21.54832497,10.85814658,3.648512083,1.827120317,4.558924897,6.261701423,0.237696126,-4.252926187,-2.847948659,-2.599460224,-0.678382599,0.957676486,-5.822993155,1.93377367,-0.282300123,-0.570150234
-4.213654205,3.261036358,-25.69452531,81.91060185,0.504210382,-0.548236482,10.51032748,4.440341472,-59.73899098,91.99441199,-0.746275406,1.30087519,4.309735771,4.657143553,-2.201311017,-16.91667368,-0.80222329,0.333990666,-1.223121016,0.491131136,-16.63652006,55.2738598,-0.437586543,-0.699481105
-4.448278158,2.547511328,-19.74483295,79.08529836,0.902607278,-0.751829741,11.1904559,3.582441257,-55.59176184,89.13604851,-1.720374898,1.682285891,3.137167749,3.272622792,1.234640266,-17.8362247,0.552443511,0.372334117,-1.605166319,0.492596436,-17.5404393,52.19473678,-0.426011901,-0.822237245
10.19846114,2.54272708,-24.03580035,75.10303729,0.661679874,-2.61471643,-17.78525814,4.144575031,-50.89650566,90.68070453,-1.681156545,4.792617501,5.620853877,2.525352905,-3.024578556,-5.151302978,2.060018395,-0.553551822,-22.79215441,0.542600229,-17.52724649,56.98227043,-0.254880744,-0.856856544
5.877204736,2.412582828,-26.7691981,80.77663273,1.896596381,-1.852943108,-9.823731163,4.154956731,-59.57329932,98.4118663,-3.624370163,2.341071297,5.164466964,2.01461624,-2.625871074,-2.895201922,1.492747544,-1.951954165,-16.76331573,0.415974336,-21.38318117,59.59893736,-0.566198122,-0.788431424
-4.071164453,2.49831735,-27.62030629,80.50399487,2.685242064,-0.325739451,8.778102651,4.188128538,-67.24147154,97.14143906,-4.527370174,-1.684462839,3.964855855,2.069472821,-1.290132459,-3.292014855,-0.341261309,-3.634918686,-1.95182994,0.318293348,-25.50012217,55.5030621,-0.921521074,-0.63372615
-2.606370869,3.152008469,-26.4856031,62.51813897,1.510627798,-0.153963975,5.184686622,4.950864269,-59.19352624,77.4914914,-2.316261266,-2.495596462,4.862981159,2.933879964,-2.766662392,2.595767047,-1.546128505,-4.718356022,-1.765104804,0.42157302,-21.79302455,43.7264973,-0.878633158,-0.500180194
-1.012918803,3.461225531,-18.46019726,36.63142486,-0.468388532,-0.344757728,1.811058947,4.988478933,-39.96452116,45.95269706,0.90551863,-1.756845278,5.075635246,3.607374139,-1.824317963,2.806096926,-1.397663143,-4.470557794,-1.380467307,0.59189665,-14.59159848,25.01865374,-0.639229582,-0.524582654
1.54159083,2.262749174,-1.117411878,0.893573076,-2.339608246,-0.815853211,-3.932889629,2.546368645,-3.300250601,1.219834149,3.440500485,0.15465471,4.164614798,2.991553868,2.253308436,-1.565706012,0.81734779,-2.875299375,-1.043068723,0.532363994,-0.328972165,0.488828632,-0.443257332,-0.861590432
1.958823381,1.906112873,0.250547931,-2.719962896,-2.583817927,-0.65448506,-4.463450493,1.952422171,0.018563545,-2.519580253,3.216495398,0.555061659,2.320267839,2.514044778,2.929360261,-6.274535486,3.110036864,-1.698703243,-1.037148703,0.609017857,0.104525702,0.032793524,-0.369995081,-1.057113674
2.278520383,1.352295256,1.103621823,-3.090696433,-2.199831627,-0.738949069,-5.203584043,1.269053882,2.247332318,-2.503279221,1.907466817,1.038821309,1.200493654,1.677739797,3.94482395,-9.772215868,5.555345274,-1.110456975,-1.076704864,0.579889584,0.410345788,0.290923184,-0.431756866,-1.20378146
2.31867563,1.013738149,0.853068054,-0.142752296,-1.550116827,-0.999465474,-5.716594494,1.068803251,1.908105752,1.117910477,0.390445767,1.256424969,1.401304164,0.946168101,4.653566897,-10.00941221,7.068604882,-1.530433749,-1.086852772,0.490215022,0.419394611,1.0906817,-0.575398192,-1.183795861
2.054135496,1.125965188,-0.381030612,4.115723288,-1.103476072,-1.240230974,-5.622853173,1.564840121,-0.808211946,5.923986554,-0.411859149,1.012029231,2.690218509,0.677144114,4.632740156,-6.996697639,7.135678225,-2.734939453,-1.02212154,0.428445105,0.164649182,1.903247355,-0.689922569,-0.993878582
1.642275506,1.595198943,-1.819702708,6.891964714,-1.136854382,-1.26609648,-4.873936657,2.48179335,-4.131983059,8.793662222,-0.119114255,0.399065825,4.116106296,0.89431957,3.962539895,-2.847060278,6.135056278,-3.974574046,-0.892611841,0.465596347,-0.142927744,2.207378222,-0.681854044,-0.748592903
1.336649974,2.06698117,-2.504306701,6.358725652,-1.575575359,-1.014586479,-3.837127551,3.25127839,-5.827305919,7.874074318,0.895115719,-0.24538569,4.635323343,1.280847568,3.143037174,-0.435761574,5.083642348,-4.451050767,-0.748534712,0.60670797,-0.259170592,1.832755548,-0.538132786,-0.602024448
1.32442607,2.168378159,-1.922978334,2.796370383,-2.056138747,-0.602643602,-3.08517161,3.399194447,-4.643158928,3.739873216,1.765106889,-0.547380238,3.829384489,1.391395147,2.765927201,-1.528732348,4.980725998,-3.842343712,-0.641103234,0.787615148,-0.068188698,1.049986761,-0.339316499,-0.643821827
1.612610891,1.766611841,-0.367237699,-1.609398621,-2.168387119,-0.264015867,-3.037895657,2.874860031,-1.148361706,-1.007255491,1.687573233,-0.316003572,2.18003651,0.944057029,3.14186775,-5.64678525,6.18727705,-2.518748824,-0.59191101,0.918850866,0.346546471,0.379078509,-0.215745164,-0.840839497
2.039087623,1.067508619,1.237346447,-4.195144837,-1.718501509,-0.214861098,-3.699301814,2.099202287,2.614214245,-3.437369153,0.419666692,0.355359679,0.743390549,-0.000560122,4.077341195,-10.39809555,8.234471061,-1.319529522,-0.588638158,0.947159092,0.757559783,0.255003,-0.269144316,-1.062379565
2.370359512,0.482359639,1.917180881,-3.504325877,-0.837654374,-0.520745185,-4.633964954,1.693805869,4.420573137,-2.14149433,-1.599385156,1.145184621,0.487250883,-1.09225129,4.9848768,-13.00056022,10.16661985,-1.043048989,-0.603553082,0.893271882,0.938132894,0.748788585,-0.508288023,-1.170934329
2.423284602,0.356965698,1.273048795,-0.131307516,0.121026183,-1.05208159,-5.20580014,2.077800528,3.271581046,1.958268886,-3.565371454,1.69251836,1.686350299,-1.932226147,5.303374014,-12.01448229,11.18335753,-1.954529907,-0.61823625,0.839161401,0.811565905,1.522382883,-0.843743657,-1.116654242
2.170726727,0.748271898,-0.251068827,3.735709373,0.806029814,-1.56908631,-4.981809922,3.203867086,0.033593574,6.267542454,-4.819944169,1.825391756,3.726386585,-2.334366869,4.897418595,-8.232422906,11.15557441,-3.608208399,-0.634435161,0.872078896,0.505081032,2.063123279,-1.142569118,-0.970071072
1.769375647,1.390267413,-1.634593319,5.722237725,1.066262778,-1.877708687,-4.047654741,4.595477773,-3.103526902,8.174959473,-5.213115019,1.67284122,5.49291544,-2.442391042,4.118863626,-4.164164561,10.67451931,-5.113377107,-0.662405441,1.024045407,0.262324368,2.034961841,-1.30178028,-0.869844551
1.462481469,1.866086776,-1.936796439,4.755293764,1.018279479,-1.943752326,-2.977308653,5.651941003,-4.036391963,6.683054495,-5.120396773,1.566760507,6.124859763,-2.636997807,3.547177903,-2.412186113,10.60966199,-5.68835597,-0.700677712,1.249520993,0.276345657,1.490344665,-1.296545518,-0.923325839
1.419836994,1.87691927,-0.918565651,1.697098319,0.948567312,-1.895626483,-2.458842957,6.027699806,-2.111884914,2.992196638,-5.138963342,1.808922183,5.583391137,-3.291333592,3.62980589,-3.998141946,11.48369292,-5.137952853,-0.729627452,1.456742584,0.564319777,0.812002496,-1.180474347,-1.130884336
1.639017966,1.431837774,0.796490923,-1.295009148,1.111152477,-1.922437317,-2.843539238,5.84290817,1.465663153,-0.346353438,-5.666554676,2.466385876,4.632815676,-4.531590345,4.407422116,-7.756554146,13.09248447,-3.947465289,-0.725175196,1.570949816,0.960649115,0.452847117,-1.040062203,-1.385416089
1.97685878,0.826119048,2.128862063,-2.266956782,1.458202315,-2.079929955,-3.955945294,5.580423681,4.430655574,-1.182027263,-6.439482139,3.227853284,4.2884576,-6.168805133,5.467930034,-11.13438597,14.59127094,-2.931958391,-0.681654381,1.583698471,1.217370877,0.643132115,-0.933022429,-1.546579919
2.245910089,0.428215537,2.241969063,-0.736088992,1.628590559,-2.202349855,-5.199894829,5.74409058,4.925378174,0.836254206,-6.623092846,3.521765582,5.123593482,-7.837451345,6.21433491,-11.84654025,15.06728933,-2.707234555,-0.623710077,1.558025138,1.160463212,1.243370956,-0.848160663,-1.538257517
2.297373413,0.432053744,1.08961334,2.136190385,1.359339003,-2.085041875,-5.829462697,6.517316215,2.718509741,4.188118389,-5.72314147,2.998519626,6.875208052,-9.224700509,6.286917042,-9.364145202,14.27001644,-3.336121016,-0.592676159,1.588136255,0.816504964,1.845530514,-0.719286293,-1.401116526
2.119329674,0.730241514,-0.533621514,4.33360966,0.646598751,-1.625922881,-5.447313287,7.623242537,-0.628945946,6.491152812,-3.879414613,1.756329303,8.5985583,-10.25257096,5.793511926,-5.264192577,12.81440297,-4.286785811,-0.618151101,1.727833367,0.397551356,2.05297027,-0.484470094,-1.266045793
1.844031541,0.990441733,-1.491247198,4.286956896,-0.254908683,-0.913933452,-4.293340729,8.480193615,-2.768331909,6.044470036,-1.755072109,0.300838688,9.30471415,-11.09721711,5.204493048,-2.228605932,11.81433004,-4.792078027,-0.691547298,1.943452345,0.157871219,1.745578442,-0.135410837,-1.263229421
1.65722674,0.882492097,-1.046879997,1.876009111,-1.006490251,-0.193489136,-3.111854305,8.558363216,-2.09963763,2.92211315,-0.099918419,-0.751896864,8.621313826,-12.04192173,5.038737684,-2.305748991,12.17474369,-4.369826596,-0.766348339,2.124989182,0.227577857,1.145022648,0.268802943,-1.431258489
1.685175928,0.301365977,0.643702494,-1.513379487,-1.413310798,0.269168002,-2.689339817,7.70997112,1.180737132,-1.093075837,0.723170031,-1.030345045,7.011807211,-13.26555635,5.542791426,-5.595502153,13.99632555,-3.150162937,-0.78924592,2.148686641,0.536071862,0.65559427,0.632594605,-1.690131298
1.928610838,-0.571085119,2.624387279,-3.906766526,-1.532858317,0.338102764,-3.356301239,6.251590012,5.20940256,-3.672994981,0.933545781,-0.606738844,5.459429823,-14.71692534,6.525628894,-10.22106572,16.48265357,-1.800842977,-0.739120394,1.95046557,0.861997307,0.600287556,0.88483936,-1.895468159
2.262365638,-1.405082444,3.751255853,-3.994990663,-1.595916983,0.093690858,-4.750207998,4.743264561,7.658015775,-3.412557604,1.130941433,0.056279545,4.863598128,-16.16270236,7.471245841,-13.53036524,18.42422917,-1.110371999,-0.645554734,1.563315507,0.974431906,1.014469546,1.026359882,-1.936732139
2.501281637,-1.953210863,3.428555989,-1.89965366,-1.821913817,-0.210887122,-6.0053003,3.618880652,7.226987561,-0.657719186,1.85471076,0.385582237,5.512762433,-17.3621179,7.890114013,-13.71414581,18.9530865,-1.490605038,-0.574242212,1.094972191,0.785648382,1.624943794,1.125622267,-1.813567135
2.513847996,-2.205832294,1.999874443,0.98532952,-2.267513142,-0.311042352,-6.295102358,2.917392779,4.481024085,2.785225409,3.217235439,0.055765727,6.961048458,-18.23764141,7.643779471,-10.86535154,18.07144998,-2.707455671,-0.585983046,0.661303148,0.414070669,2.037018883,1.269311328,-1.636444059
2.315250611,-2.372917354,0.533453185,2.920798985,-2.802311018,-0.101884508,-5.388804806,2.288046082,1.477630551,4.83554961,4.851710747,-0.804993494,8.412303385,-18.93474996,6.993564277,-6.851351944,16.61033465,-4.023149561,-0.693909237,0.320342308,0.103058675,2.004321593,1.506249058,-1.548251329
2.065470403,-2.7178163,0.124454893,2.928287386,-3.218301604,0.301408389,-3.829749254,1.260938239,0.412435578,4.462422079,6.186346543,-1.710338416,9.332367641,-19.74017522,6.388948073,-4.060877864,15.66178372,-4.673049919,-0.852001147,0.049673377,0.054350022,1.587329549,1.816693702,-1.622232354
1.971952222,-3.363801617,1.171019334,1.375779374,-3.388612592,0.646284591,-2.60537818,-0.398601111,2.177421936,2.299145261,6.841390436,-2.14126016,9.817068782,-20.90290799,6.17992693,-3.840884983,15.86937796,-4.362370211,-0.987935254,-0.221859556,0.300401751,1.097205575,2.122413311,-1.810439232
2.163415957,-4.20608518,3.108590424,-0.337317317,-3.350817849,0.710934872,-2.525332929,-2.492178217,5.789077516,0.154383428,6.876224133,-1.881566108,10.46246997,-22.46229606,6.409285727,-5.691252137,17.0371308,-3.448510694,-1.055064285,-0.553374767,0.691898482,0.881066812,2.33612439,-1.978209991
2.605261093,-4.983315215,4.773574887,-0.764736749,-3.257419034,0.46017903,-3.692436014,-4.484399759,9.04209677,-0.232329066,6.727919803,-1.164497882,11.85570249,-24.19373088,6.796663571,-7.731358272,18.2985807,-2.692909515,-1.062306701,-0.943742729,0.992974032,1.095873545,2.421057682,-1.999017454
3.102109973,-5.449106415,5.15506679,0.612192415,-3.253582442,0.089416527,-5.392565316,-5.829781301,9.945891702,1.645526988,6.900370915,-0.545300423,14.02105457,-25.70666558,6.959970998,-8.062249725,18.71847335,-2.745409659,-1.060925315,-1.326939808,1.028325268,1.611095831,2.416570925,-1.845117855
3.394781984,-5.521311736,4.054508714,3.047054161,-3.385843459,-0.084841803,-6.497421226,-6.314076805,8.019688153,4.727348072,7.631576967,-0.567238603,16.19805836,-26.63271179,6.731363209,-6.115444891,17.9178231,-3.688680399,-1.098194822,-1.612838776,0.797508995,2.102709491,2.412135189,-1.610922407
3.297658979,-5.314568294,2.223345428,5.015461614,-3.597270009,0.189860109,-6.145841872,-6.188360615,4.604706052,7.082873232,8.773929194,-1.449571602,17.18898313,-26.80183243,6.305066552,-3.120996058,16.31071293,-4.943391981,-1.169447309,-1.745026657,0.47433415,2.27672165,2.492678859,-1.443549152
2.801420863,-5.048717721,0.878934698,5.208595538,-3.788091245,0.941238465,-4.297423099,-6.010061104,1.982435076,7.179903852,9.929065468,-2.957066402,16.12794837,-26.32554069,6.097387342,-1.337818703,14.81322647,-5.631281304,-1.20801768,-1.73719749,0.285779802,2.06343704,2.687031537,-1.435543838
2.104832932,-4.907773221,0.924627504,3.396602839,-3.881113121,1.874867855,-1.853622129,-6.298135094,1.898782739,4.879314948,10.6734165,-4.411538928,13.14682182,-25.5468981,6.434386683,-2.493752353,14.23888167,-5.19180206,-1.132702078,-1.667141234,0.36167639,1.649263721,2.941844167,-1.585676766
1.534466156,-4.946013984,2.374418061,0.597982152,-3.865948348,2.504506322,-0.159466278,-7.228210172,4.454790397,1.524965773,10.79771813,-5.030701614,9.466629807,-24.86320542,7.297875986,-6.511205379,14.78691129,-3.793524711,-0.922032289,-1.632391406,0.660551562,1.341919472,3.150554024,-1.81032775
1.366624624,-5.0915877,4.341865632,-1.561047595,-3.792929032,2.498606415,-0.121401823,-8.562304483,8.059063057,-0.902748057,10.44889275,-4.506823423,6.820511847,-24.51539801,8.288521356,-11.42695523,15.94069345,-2.240706736,-0.651439825,-1.694605215,1.004491186,1.367598569,3.227252336,-1.968104947
1.668039691,-5.224738435,5.617596121,-1.872134679,-3.709254902,1.894554818,-1.609503766,-9.84954213,10.47725818,-1.028095977,9.985865175,-3.212700301,6.499825404,-24.47979808,8.830984494,-14.54520322,16.81698401,-1.493130063,-0.456461768,-1.849717143,1.191084461,1.721134286,3.160880922,-1.952366797
2.24821629,-5.261399843,5.453577288,-0.275999343,-3.620846674,1.078339124,-3.510391034,-10.73832653,10.28092666,1.083864391,9.715652628,-1.973376606,8.594354517,-24.5103558,8.546849955,-14.07573994,16.72436912,-2.07064953,-0.446394465,-2.039018514,1.12421696,2.165500186,3.017623194,-1.766579546
2.772313431,-5.187817068,4.052594544,2.136538884,-3.506397973,0.537277952,-4.43883158,-11.1892436,7.767689312,3.997165372,9.707180656,-1.533065985,11.91435189,-24.29685653,7.530475491,-10.2591008,15.57962881,-3.704585912,-0.627899558,-2.192315414,0.879179287,2.393201283,2.8952113,-1.52628325
2.958916354,-5.040297561,2.434796366,3.827241459,-3.35506117,0.555546132,-3.640458607,-11.4678299,4.748790567,5.824683975,9.797787241,-2.081053797,14.67520254,-23.64493466,6.300688781,-5.278813845,13.9344193,-5.475694643,-0.888125901,-2.274881848,0.647790963,2.242273743,2.861684118,-1.382601746
2.730576413,-4.861610947,1.759864705,3.778330459,-3.191185887,1.046592732,-1.475268237,-11.93641329,3.339633421,5.42290343,9.752455713,-3.153023598,15.52040538,-22.57138049,5.474776586,-1.957085946,12.61054486,-6.378362149,-1.054361609,-2.306920416,0.604478541,1.805786741,2.913782767,-1.420313209
2.240579659,-4.67013283,2.559467988,2.11371562,-3.067492264,1.615793368,0.817059685,-12.77932856,4.565685762,3.09999069,9.445037994,-3.946380601,14.24636843,-21.25781612,5.406185042,-2.039204372,12.19047649,-5.945062455,-1.001505248,-2.341748027,0.79464256,1.360245178,2.980702999,-1.600356106
1.774781719,-4.456907286,4.387732762,-0.024772088,-3.027232604,1.816084233,1.900443639,-13.83958485,7.701449599,0.387933579,8.94140308,-3.8366036,11.80684808,-19.90040991,5.99310819,-5.200173119,12.69312871,-4.515543295,-0.737955834,-2.41804386,1.111062169,1.179904166,2.974610096,-1.784558618
1.577156676,-4.200843182,6.102393016,-1.238229655,-3.063268365,1.446403699,1.192137919,-14.67703008,10.74312969,-0.949424297,8.436824867,-2.785555166,9.616224963,-18.56289998,6.752030184,-9.388917211,13.61752911,-2.990875021,-0.406145943,-2.520763138,1.359627763,1.366735191,2.853666043,-1.828011474
1.69810408,-3.88333016,6.586080482,-0.750277917,-3.115347564,0.696163714,-0.753660276,-14.80815628,11.68704236,-0.022613865,8.09858649,-1.384216953,8.595064276,-17.13269047,7.131116264,-12.2019275,14.28848388,-2.247530636,-0.193396451,-2.579125344,1.378825606,1.794587901,2.651133669,-1.680464449
1.97160699,-3.494225581,5.453534174,1.13716645,-3.113964984,0.029270827,-2.604811073,-13.97208152,9.79797605,2.647376723,7.938818261,-0.48269301,8.595366409,-15.41091586,6.87291646,-12.37941225,14.27266602,-2.581033276,-0.211635803,-2.504691837,1.146767263,2.196071839,2.45226138,-1.426240549
2.136312805,-3.035946682,3.294428513,3.258239864,-3.032265473,-0.11551922,-3.139464701,-12.26614664,6.059296862,5.473174168,7.819240027,-0.643792058,8.608840695,-13.28243596,6.158331878,-10.50520902,13.61536423,-3.533619535,-0.422985686,-2.246662028,0.798372525,2.336855274,2.338363885,-1.229346442
2.00926248,-2.533624726,1.289863775,4.322580892,-2.903196611,0.388326168,-2.064973939,-10.08386494,2.517107065,6.796007779,7.572605435,-1.780053333,7.594039779,-10.853541,5.43261752,-8.470922047,12.76044258,-4.230843042,-0.661218529,-1.829856977,0.534486942,2.158876365,2.334309273,-1.218429331
1.605944107,-2.044465473,0.456977207,3.724614077,-2.793465183,1.256395949,-0.216964221,-7.905970586,0.963644024,5.902847571,7.131196164,-3.194959493,5.318992653,-8.454300063,5.071036295,-8.056199682,12.21831128,-4.002738064,-0.742631685,-1.350012119,0.493208754,1.795317665,2.392039912,-1.391834577
1.145776834,-1.646549771,1.021101379,1.905754887,-2.754849891,1.949702044,0.988458248,-6.08166145,1.832393002,3.430902106,6.563492702,-3.996797716,2.640148456,-6.488045229,5.121614505,-9.630146075,12.21820821,-2.853670028,-0.595476775,-0.927500432,0.67169216,1.461250145,2.422597163,-1.610025629
0.928049343,-1.399339599,2.309594322,0.041018951,-2.784247929,2.007156756,0.501214383,-4.726540774,3.997394561,0.930900671,5.999371975,-3.64761429,1.01892539,-5.216177616,5.273769655,-11.90362072,12.57517715,-1.463705232,-0.313664096,-0.647202994,0.934468284,1.307725833,2.355781755,-1.684253393
1.132859247,-1.300644788,3.214313803,-0.721063397,-2.822260684,1.345501534,-1.628976036,-3.759730238,5.563382405,-0.10860335,5.506434164,-2.30895561,1.550040998,-4.613568094,5.078327519,-12.86082155,12.83159593,-0.737735087,-0.093058507,-0.519551139,1.09653361,1.332791174,2.18541874,-1.505534926
23.83486367,-2.397713439,2.824639786,-3.301834437,-2.905930983,-3.431271588,-16.80156147,0.528390433,5.147309211,-3.43869642,6.98130764,5.067247988,14.80232843,-6.958955533,2.431174641,-11.83027487,13.3378235,-1.683044165,14.04870121,0.035181134,1.049471219,1.422183472,2.308841928,-0.338807284
22.90430462,-2.39731333,1.54305791,-1.327794152,-2.755377935,-4.355398409,-19.09850326,1.447687843,3.017109471,-0.930303112,6.445414894,6.169689931,17.1671128,-6.648917111,1.423845454,-7.710537114,12.38374265,-3.07899146,12.45234774,0.115273779,0.813950258,1.396992638,2.148705478,0.072039804
21.48388373,-2.25163139,-0.258774089,0.234506169,-2.551913373,-4.390542532,-17.28509918,1.90983008,-0.043508692,0.955083996,5.348684554,5.767585129,18.12750658,-6.053499821,0.479539129,-3.546732286,11.02183994,-4.617936582,12.27515479,0.179240184,0.506256573,1.133590099,2.02077078,0.24746646
17.13361641,-18.76001752,7.827339258,4.870244489,-1.956161288,-1.476487348,6.396340048,-37.49200579,13.542788,8.124478346,4.52788979,2.903502715,23.80823832,-31.34359162,7.093442597,-2.928350858,8.003464427,-0.884821441,14.35415602,20.30306484,0.1471556,1.217806964,2.132833963,-0.739746033
12.36977658,-13.58232489,5.941391229,3.283884824,-1.986749594,0.390927235,6.546964136,-25.63600372,10.27018215,5.528466115,2.342093605,-0.144387275,18.3470412,-22.98754786,6.581093734,-3.335507107,7.577600785,-0.530972678,9.854607551,21.58868722,0.159573759,0.772950401,1.911853155,-1.138258265
7.061940689,-1.175663195,0.400591975,0.387741303,-2.17890203,0.476097436,0.722261716,-2.716817143,0.812082359,0.825448807,1.39205701,-1.281569276,8.348048948,-4.189324948,2.037028831,-4.462492211,8.405834677,-2.362439694,5.207951538,-0.184009904,0.587171314,0.352507433,1.733898968,-0.906158317
