L1.Sup,L2.Sup,L3.Sup,R1.Sup,R2.Sup,R3.Sup,L1.CTr,L2.CTr,L3.CTr,R1.CTr,R2.CTr,R3.CTr,L1.ThC,L2.ThC,L3.ThC,R1.ThC,R2.ThC,R3.ThC,L1.FTi,L2.FTi,L3.FTi,R1.FTi,R2.FTi,R3.FTi
7.547090353,10.94557339,7.067023724,0.220883631,21.47353298,-6.754950406,-2.47490092,17.3243581,22.09394754,20.14521975,5.14531061,18.24230541,21.98910215,-5.53002369,-35.54256979,14.61207376,4.116334281,-59.43674918,86.88286713,135.3387406,73.68381971,98.25318529,90.96665414,116.1384438
7.316844992,11.50892081,6.784699201,0.44711399,21.15786389,-6.920697908,-2.38526198,17.46463934,22.25311836,19.90472128,5.08939063,17.60150596,21.69668073,-4.511537908,-36.06016579,15.55772066,3.58493883,-59.50408126,86.14615768,134.637365,73.7759582,100.0261,90.99802421,117.6400074
7.123234443,12.08273313,6.515109984,0.651522052,20.79127799,-7.093020335,-2.24050896,17.55454962,22.42795969,19.60630282,5.05779643,16.93117215,21.47383308,-3.538633714,-36.59097025,16.47303205,3.060234691,-59.5566215,85.37015168,134.0289043,73.89770907,101.839156,91.11011737,119.1870644
6.98787392,12.64884547,6.26932795,0.852065092,20.36296624,-7.278055083,-2.02277688,17.61211986,22.63241553,19.2456346,5.04731028,16.2225165,21.26617945,-2.625861608,-37.1200246,17.41719711,2.535906247,-59.59541672,84.56336118,133.5100425,74.03897332,103.6621601,91.28679021,120.7661846
6.914848065,13.19168865,6.055955386,1.068544033,19.88105986,-7.480352233,-1.72075779,17.65835749,22.87797762,18.81208722,5.04396915,15.46877282,21.03427111,-1.771949385,-37.62860224,18.43885085,2.005395436,-59.62588303,83.73675047,133.0679838,74.18621653,105.4583383,91.4989165,122.3638012
6.894247845,13.70075661,5.878439657,1.315576294,19.3674079,-7.698825584,-1.33464608,17.70651071,23.16792964,18.29323329,5.02897687,14.67015133,20.76746,-0.963483468,-38.10040681,19.56028267,1.46637007,-59.65572961,82.90018652,132.6834167,74.32576309,107.1941379,91.72017621,123.9685214
6.905606357,14.17224058,5.733688876,1.595775557,18.84873947,-7.925772279,-0.87994689,17.75466651,23.494334,17.67900582,4.9896412,13.83622757,20.48449838,-0.181740111,-38.52636439,20.77387824,0.922942168,-59.6921636,82.05972885,132.3355371,74.44672411,108.8448696,91.93576885,125.5725736
6.919824522,14.60944388,5.612299869,1.897102738,18.34861613,-8.149833908,-0.38655767,17.78485386,23.83937892,16.96342369,4.92712056,12.9844523,20.22330847,0.590724656,-38.90633693,22.04930385,0.384682511,-59.73961278,81.21685152,132.0075878,74.54284321,110.3952284,92.14361855,127.1723038
6.903502519,15.02192073,5.500555323,2.197017126,17.88293132,-8.361178049,0.10787666,17.76851673,24.18049947,16.14530089,4.85543651,12.13564652,20.02411103,1.366008905,-39.2478033,23.34830092,-0.13663787,-59.79868874,80.369489,131.6914084,74.61300699,111.837211,92.3515814,128.7674571
6.828922812,15.42367729,5.383990417,2.472566792,17.45911208,-8.555772907,0.56823086,17.67564482,24.49689644,15.22988138,4.79403159,11.30880561,19.91357841,2.149617925,-39.56275447,24.64004502,-0.630689091,-59.86643615,79.51440242,131.3896006,74.66050897,113.1689821,92.57246832,130.3591275
6.68719969,15.83089653,5.251601163,2.712127515,17.0775153,-8.736416591,0.97181573,17.48419709,24.77484226,14.23143187,4.75999124,10.5173766,19.89712704,2.941107857,-39.86414784,25.90976623,-1.091041624,-59.93762014,78.65022042,131.1139898,74.69131075,114.3960197,92.81778736,131.947074
6.497118888,16.25952246,5.099174745,2.922760186,16.73349185,-8.910319291,1.31331646,17.18707931,25.01016288,13.17542186,4.76415124,9.767825043,19.95888701,3.735576098,-40.16284013,27.16004067,-1.515864347,-60.00667459,77.77995333,130.880043,74.71174878,115.5328031,93.09215192,133.5279278
6.302654971,16.72276496,4.930312978,3.128327191,16.41943053,-9.084939246,1.60172463,16.79475374,25.20755093,12.09889081,4.81131528,9.060077533,20.06336612,4.525263109,-40.46563538,28.40964308,-1.907121692,-60.06964186,76.91159718,130.6991276,74.7264044,116.6022784,93.3910018,135.0955984
6.158295041,17.22834917,4.754632035,3.358159835,16.12660862,-9.264510505,1.85088853,16.33261146,25.37744117,11.0479651,4.9022088,8.389057983,20.15692687,5.300925539,-40.77481249,29.69194587,-2.268945278,-60.12529645,76.05638644,130.5723851,74.73694217,117.6316986,93.70308879,136.643738
6.108738161,17.77569396,4.583993176,3.632085399,15.84661803,-9.449094096,2.06991224,15.83401353,25.53199992,10.07198429,5.03480242,7.746637573,20.17489803,6.053173995,-41.08891701,31.04832666,-2.606040021,-60.17510187,75.22554926,130.489481,74.7424471,118.6456365,94.01635609,138.1686897
6.172524177,18.35427637,4.428566712,3.950415548,15.57212024,-9.636332908,2.25952299,15.33164315,25.68202295,9.21470638,5.20431494,7.123409733,20.05985002,6.774242091,-41.40402708,32.51199227,-2.922983143,-60.22242724,74.42708306,130.4326878,74.74112563,119.6586215,94.32342401,139.6712391
6.336077273,18.94494475,4.294309653,4.294507165,15.29706322,-9.824338026,2.41556878,14.84989749,25.83586449,8.50461777,5.40261604,6.509985993,19.78616244,7.460162184,-41.7147179,34.0866637,-3.224786557,-60.27178206,73.66402317,130.3841031,74.73240108,120.6703898,94.6233195,141.1565387
6.55924901,19.5247457,4.182346089,4.637053959,15.01685302,-10.01351751,2.53576749,14.39942373,26.00025899,7.94806665,5.61793634,5.898043913,19.37649634,8.112437542,-42.01458745,35.73344559,-3.518055419,-60.32837209,72.93487691,130.3331844,74.71801726,121.6658905,94.9192409,142.6324625
6.78939041,20.07393205,4.089802631,4.955758046,14.72881003,-10.20604749,2.6246676,13.97368415,26.18184392,7.52925266,5.83551564,5.281500413,18.89839635,8.738020955,-42.29682988,37.37700903,-3.811242201,-60.39754733,72.23543591,130.2824492,74.70131206,122.6202266,95.21480921,144.106807
6.978551931,20.58284991,4.01142,5.242516252,14.43270818,-10.40322533,2.69423506,13.54814966,26.38790111,7.21803016,6.03965295,4.657608453,18.44174204,9.347199962,-42.55528113,38.92985756,-4.112936569,-60.48358785,71.56030215,130.2494273,74.68515297,123.5067351,95.5111823,145.5838047
7.097298062,21.05632036,3.941420339,5.50352122,14.13090174,-10.60210785,2.7607447,13.08389309,26.62543762,6.98123397,6.21702336,4.027317923,18.0882933,9.950214313,-42.78571248,40.32231705,-4.428783235,-60.58796227,70.90327496,130.2630016,74.67010684,124.305344,95.80590769,147.0608792
7.140020414,21.51331689,3.87521107,5.751640791,13.8277834,-10.79332618,2.84026869,12.53639127,26.8990075,6.79093744,6.36002374,3.394802453,17.88602964,10.55401971,-42.98672241,41.52455586,-4.758967294,-60.70792357,70.25728097,130.3538357,74.65422558,125.0081751,96.09361074,148.5270248
7.120811094,21.9806499,3.810624007,5.997025947,13.52876317,-10.96187448,2.94473958,11.86736581,27.20887246,6.62638013,6.46826042,2.767060739,17.83631316,11.16029426,-43.15982688,42.55335379,-5.097998116,-60.8363354,69.61494308,130.5417803,74.63449638,125.6200103,96.36858028,149.9639875
7.063689825,22.48171185,3.748688743,6.242282362,13.23917004,-11.09168975,3.07981116,11.05529955,27.55109622,6.47155762,6.54694843,2.154503492,17.89661617,11.76525571,-43.30885266,43.46351183,-5.437065576,-60.96301323,68.97005358,130.8257303,74.60874434,126.1533178,96.62871338,151.3503726
6.993324654,23.02464711,3.693983121,6.484714524,12.9634297,-11.17264656,3.24502651,10.10071514,27.91959696,6.31272082,6.6028765,1.572226695,17.99642981,12.36145646,-43.43898734,44.32900323,-5.767675893,-61.07708125,68.31954952,131.1810024,74.5765666,126.6206076,96.87898743,152.667334
6.930583908,23.59648787,3.654055912,6.72248047,12.70475202,-11.20629997,3.43535979,9.02473614,28.30840582,6.13839887,6.64049857,1.040591276,18.05871194,12.94092743,-43.5558508,45.22245274,-6.084511736,-61.16927732,67.66551651,131.5655809,74.5386338,127.0285114,97.13202915,153.9034341
6.892339605,24.16808569,3.637162118,6.958384373,12.46536105,-11.20669962,3.64212021,7.86226647,28.71241058,5.94121056,6.66085435,0.583746814,18.01792222,13.49790081,-43.66486177,46.20071945,-6.385949455,-61.23314662,67.01634732,131.9318933,74.49473248,127.3763389,97.40438633,155.0564295
6.891406397,24.70859541,3.648562041,7.197813026,12.24699082,-11.19548529,3.8526039,6.65288576,29.12668166,5.71859166,6.66386997,0.225553506,17.8307395,14.02919252,-43.77089977,47.29820246,-6.672190968,-61.26484065,66.38565658,132.2386398,74.44170112,127.6585322,97.70936487,156.1310997
6.934054885,25.20168047,3.687074449,7.44340754,12.0512175,-11.19359898,4.05043388,5.43234027,29.54573315,5.47075686,6.65202935,-0.016462324,17.4814897,14.53200417,-43.87789563,48.5238854,-6.942514664,-61.26232003,65.78848932,132.458912,74.37264711,127.8685813,98.04965965,157.1339809
7.017033104,25.65386427,3.743831972,7.691969248,11.87936983,-11.21280791,4.21866891,4.22603245,29.96345655,5.19763515,6.63285447,-0.13707983,16.98531268,15.0011701,-43.98797396,49.85845881,-7.193596085,-61.22512168,65.23665025,132.5839094,74.27834346,128.002558,98.41385727,158.0672108
7.127980892,26.09010663,3.804136258,7.936354138,11.73199524,-11.24965849,4.34520269,3.04515575,30.37341327,4.8982649,6.61904865,-0.146273146,16.38961378,15.42864606,-44.10033218,51.25160484,-7.419971998,-61.1549719,64.73607336,132.622798,74.1505988,128.0616839,98.77909102,158.9243798
7.25039328,26.53925909,3.851920717,8.170370977,11.60800434,-11.2841587,4.42786138,1.88651498,30.76920357,4.57398324,6.62638464,-0.066422881,15.77217288,15.80656779,-44.21068556,52.62196886,-7.616334991,-61.05625953,64.28727552,132.5987455,73.98624963,128.0536703,99.11884616,159.6912372
7.369965444,27.01760134,3.875239597,8.392571133,11.50389778,-11.28469616,4.47698587,0.73692831,31.14525828,4.23277459,6.66948343,0.076742086,15.23326645,16.13263234,-44.31209579,53.86288864,-7.780443092,-60.93510163,63.88670951,132.5414252,73.78992475,127.9923183,99.41249711,160.3527083
7.477737009,27.51920919,3.870785007,8.606576238,11.41378651,-11.21815282,4.51503302,-0.41851618,31.4984517,3.89030727,6.75586426,0.267120649,14.87956687,16.41476868,-44.3972079,54.85652493,-7.915298599,-60.79666327,63.52616687,132.4780704,73.57417131,127.8952384,99.65252997,160.9045256
7.568185031,28.01760278,3.845826087,8.818637097,11.33059706,-11.06101614,4.5734222,-1.58717159,31.83014071,3.5652496,6.88024847,0.510162099,14.8000769,16.6720578,-44.4610413,55.49720557,-8.029541442,-60.64158829,63.19078151,132.4265209,73.35668461,127.780648,99.84617596,161.3641508
7.634435024,28.47680883,3.8166533,9.033998347,11.24781446,-10.80627913,4.68606174,-2.76250593,32.1473027,3.27076367,7.02278785,0.838019096,15.038202,16.93025243,-44.50326493,55.72104449,-8.135538148,-60.46318401,62.85965252,132.3929836,73.15572759,127.6647635,100.0103206,161.7743008
7.664739495,28.86531537,3.80328622,9.252653066,11.16047111,-10.46356314,4.87922419,-3.92396427,32.46135364,3.0076423,7.15399174,1.304048292,15.56844711,17.2125074,-44.52931388,55.5333783,-8.24561107,-60.24726403,62.51174591,132.3749928,72.98575162,127.560087,100.1619416,162.1949738
7.643630872,29.16581947,3.821539242,9.465481162,11.06484793,-10.05444681,5.16062093,-5.04302576,32.78425258,2.76481394,7.24522888,1.966494105,16.28959276,17.5287776,-44.55018357,55.02087272,-8.367965812,-59.97596006,62.13446481,132.3676598,72.85516383,127.4733534,100.3091828,162.6851793
7.55877961,29.37725291,3.875576005,9.653793496,10.95779869,-9.607373952,5.51396166,-6.09128581,33.12292877,2.52865297,7.27976848,2.865637383,17.04324519,17.86932694,-44.58089997,54.33782851,-8.504239182,-59.635225,61.72888163,132.3695995,72.76691853,127.4031423,100.4481583,163.2801496
7.4113256,29.51075446,3.954881192,9.795061975,10.83700731,-9.154489333,5.90366503,-7.04480184,33.47409005,2.29618752,7.25862618,4.002540983,17.65451729,18.20667779,-44.63764587,53.66876791,-8.649827402,-59.22391684,61.30797723,132.3845353,72.72086922,127.339846,100.567454,163.9716411
7.22419862,29.58409055,4.037538749,9.873339376,10.70234314,-8.728663572,6.28720647,-7.88193386,33.82178209,2.08399866,7.19855584,5.328681443,17.97893817,18.50600835,-44.73371852,53.18192974,-8.796842338,-58.76087084,60.89001536,132.4163613,72.71596768,127.2699844,100.6577336,164.6991614
7.042112894,29.61771893,4.098172226,9.888384832,10.55712097,-8.357305748,6.6270707,-8.57724694,34.13953921,1.92665722,7.12419395,6.752423863,17.93815737,18.73929915,-44.87520577,52.98960118,-8.938331804,-58.28527601,60.49211871,132.4593529,72.75102877,127.1830062,100.7202754,165.3585331
6.920371701,29.63251976,4.116651685,9.857463795,10.40795895,-8.052689474,6.89676258,-9.09754998,34.3973879,1.86433139,7.05900751,8.161279513,17.5350466,18.89649195,-45.05816456,53.12471087,-9.07171701,-57.8465544,60.12639425,132.4893038,72.82406422,127.0763723,100.7688,165.827502
6.905554178,29.64759426,4.083906889,9.808374064,10.26308712,-7.804294467,7.08195348,-9.40554768,34.57163192,1.92520127,7.01849674,9.451937613,16.84649031,18.98861865,-45.26915509,53.53848588,-9.199748818,-57.48536912,59.79752019,132.4628851,72.93098521,126.9557936,100.824257,165.997753
7.015582132,29.67729559,4.003094925,9.767852286,10.13019948,-7.580775245,7.18047898,-9.47213131,34.65350658,2.11085027,7.006623,10.55726818,15.99733173,19.04205382,-45.48964831,54.12024863,-9.328696932,-57.21513258,59.5015092,132.3291406,73.06453964,126.8304912,100.9072278,165.7992271
7.227486774,29.72820544,3.886538743,9.751941308,10.01512563,-7.343157293,7.20261691,-9.29178466,34.65283308,2.39099969,7.01566497,11.46178804,15.12466163,19.08716282,-45.70275855,54.73270065,-9.465053731,-57.01537509,59.22728079,132.0484575,73.21415399,126.7062044,101.0324476,165.2101004
7.478950079,29.79742571,3.750366834,9.762517421,9.921596467,-7.061722984,7.17033809,-8.8913156,34.5950223,2.71002518,7.02967939,12.20188486,14.34484345,19.1466939,-45.89927324,55.2494907,-9.612682787,-56.84075473,58.96139347,131.6067481,73.36712045,126.5800514,101.2066229,164.2542049
7.685191145,29.87311286,3.609305756,9.789685084,9.851198033,-6.72663093,7.1137884,-8.32565073,34.51295458,3.00342174,7.03056428,12.851806,13.73191011,19.22876035,-46.08009636,55.58384719,-9.771753575,-56.63942577,58.69362632,131.015904,73.5110759,126.4405428,101.4286123,162.9892754
7.766612972,29.93758959,3.473521796,9.817373286,9.802539909,-6.348371416,7.06491401,-7.66356019,34.43745086,3.21841064,7.00430401,13.50043662,13.30907528,19.32644365,-46.25418844,55.70387471,-9.939512089,-56.37080946,58.42041352,130.3034817,73.6369845,126.2730045,101.6909008,161.4885037
7.676967431,29.97295925,3.348106468,9.830146266,9.76989731,-5.951181207,7.05005855,-6.97131266,34.3900461,3.33067816,6.94509245,14.22661146,13.05183581,19.42242793,-46.43369644,55.63375669,-10.11189274,-56.01596668,58.14474703,129.5006954,73.74141957,126.0668396,101.9815406,159.8198732
7.420126564,29.96805708,3.234555928,9.820040287,9.742773203,-5.564443385,7.0839309,-6.30026985,34.37998106,3.35025464,6.85637073,15.08065694,12.90140988,19.49529307,-46.62919371,55.44053257,-10.28488394,-55.57873272,57.87339731,128.634259,73.82724494,125.8198881,102.2859103,158.0302962
7.047947138,29.9238006,3.132947716,9.791058273,9.707557966,-5.214866092,7.16661697,-5.68056035,34.40513227,3.31393551,6.7489129,16.07683681,12.7862536,19.52515535,-46.84690146,55.20865351,-10.45528851,-55.07937241,57.61333352,127.7228829,73.9025626,125.5382559,102.5884741,156.1400946
6.640626888,29.85353017,3.04347985,9.758224346,9.650962512,-4.91997225,7.28442114,-5.12095965,34.4552144,3.26843072,6.63662527,17.19709675,12.64597753,19.49824539,-47.08780052,55.01003243,-10.62122813,-54.5443745,57.36859984,126.7778119,73.9784615,125.2334806,102.8756167,154.1483459
6.279043036,29.77723016,2.96662373,9.740950161,9.56366321,-4.683275952,7.41461813,-4.61415581,34.51551376,3.25340313,6.53136398,18.40286123,12.45000377,19.41048927,-47.34768984,54.88048975,-10.78279393,-53.99631271,57.1381371,125.8065604,74.06638413,124.9189092,103.1398304,152.0450291
6.020458465,29.71229264,2.90218172,9.754614965,9.442534869,-4.492527819,7.5329062,-4.14523845,34.57021823,3.29173012,6.43880228,19.64972376,12.20501577,19.26929829,-47.61781512,54.81079195,-10.94282295,-53.44683124,56.91533143,124.817956,74.1759222,124.6057016,103.3830907,149.8238764
5.884923046,29.66586916,2.848230988,9.804782713,9.290558308,-4.322497633,7.62056218,-3.70016192,34.60505682,3.38794487,6.3571962,20.90011033,11.94838319,19.09221129,-47.88636509,54.75509698,-11.10731747,-52.89441588,56.69031744,123.825654,74.31368931,124.2991329,103.6162612,147.4901669
5.854487082,29.63297357,2.800705082,9.885412896,9.114326363,-4.142185161,7.66783082,-3.27146577,34.60899185,3.53185158,6.27945671,22.1308623,11.72839312,18.90186951,-48.14102339,54.65456177,-11.28471929,-52.32700558,56.45489542,122.8480943,74.48350582,123.9971076,103.8537738,145.0602154
5.883666308,29.60084375,2.753737366,9.98028354,8.920038294,-3.924282881,7.67248588,-2.86024512,34.5747587,3.70447519,6.19735659,23.33484571,11.57863428,18.71871642,-48.37213906,54.46710006,-11.48350017,-51.72789377,56.20797578,121.9051565,74.68748137,123.6923765,104.1061213,142.5536354
5.916794496,29.55630954,2.700668854,10.06754319,8.709975161,-3.653626879,7.63651878,-2.47465795,34.49861628,3.88450649,6.10591798,24.51725288,11.50062231,18.5544258,-48.57547127,54.18760253,-11.70867319,-51.08242975,55.95849257,121.0134732,74.92711262,123.3773021,104.3737417,139.9833337
5.905955761,29.4917595,2.63571649,10.12774718,8.481810447,-3.331680437,7.56540866,-2.12582632,34.38011646,4.05355844,6.00598011,25.68842194,11.46666965,18.40898009,-48.75327085,53.84546771,-11.95907069,-50.38326095,55.72379031,120.1823921,75.20366239,123.0477706,104.6449632,137.3488306
5.823470894,29.40702264,2.556068112,10.15299496,8.231692668,-2.975509098,7.47069396,-1.82271297,34.22226801,4.19878144,5.90356007,26.85600925,11.44119189,18.27239061,-48.91301456,53.48116562,-12.22720524,-49.63288816,55.52406387,119.4118904,75.51777344,122.7039233,104.8994077,134.6358211
5.66574449,29.30707006,2.463607623,10.15145895,7.959346518,-2.61179755,7.37116533,-1.56828854,34.03155829,4.31264673,5.80590181,29.46143741,11.40395631,18.12974376,-49.06419643,53.11938221,-12.50215168,-48.84338972,55.37569828,118.6933601,75.86897688,122.3485928,105.1165912,130.076415
5.449148363,29.19715416,2.365259182,10.14304153,7.671660938,-2.268383116,7.28784746,-1.35886732,33.81697648,4.39148074,5.71583661,31.24229731,11.35759137,17.96722128,-49.21442211,52.75826403,-12.77433577,-48.03387755,55.28660866,118.0137386,76.25589579,121.9857975,105.2867423,126.4760665
5.201206258,29.07772005,2.271412849,10.1481546,7.382138052,-1.966474923,7.2340052,-1.18677988,33.58782618,4.43473919,5.62765879,32.81329034,11.31552,17.77707049,-49.36620104,52.38050752,-13.04021104,-47.22653111,55.25493733,117.3623038,76.67730123,121.6203779,105.4183139,122.984044
